#separator:tab
#html:true
#deck:JP Grammar N5/N4 Quality MCQ Nanami
CardID	Level	GrammarPoint	GrammarAudio	MeaningCN	ExplanationCN	Connection	OptionA	OptionAAudio	OptionB	OptionBAudio	OptionC	OptionCAudio	OptionD	OptionDAudio	CorrectOption	CorrectExample	CorrectExampleCN	Rationale	Source	Tags
JP-GRAMMAR-QUALITY-MCQ-776	N5/N4	～ ないで接助詞	[sound:jp-grammar-quality-mcq-776_grammar.mp3]	不...而...	表示不做前项而做后项。	ない形+ないで	朝ご飯を食べずに出かけた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-776_option_A.mp3""></audio>"	朝ご飯を食べずにです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-776_option_B.mp3""></audio>"	朝ご飯を食べてから出かけた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-776_option_C.mp3""></audio>"	朝ご飯を食べるずに出かけた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-776_option_D.mp3""></audio>"	A	朝ご飯を食べずに出かけた。	没带伞就出门了。	A. 正确：「ずに/ないで」表示不做前项就做后项。<br>B. 错误：后项动作不完整。<br>C. 错误：「てから」表示做完前项后再做后项，语义相反。<br>D. 错误：「ずに」前接未然形。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_04-18.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-777	N5/N4	～ 接壤	[sound:jp-grammar-quality-mcq-777_grammar.mp3]	表示「接壤」这一语法形式或助词用法	用于练习「～ 接壤」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ 接壤。按原书条目和句中词形使用。	「接壤」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-777_option_A.mp3""></audio>"	「接壤」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-777_option_B.mp3""></audio>"	「接壤」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-777_option_C.mp3""></audio>"	「接壤」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-777_option_D.mp3""></audio>"	D	「接壤」は、このカードで確認する表現です。	这句话用于确认“～ 接壤”的用法。	A. 错误：无法从源条目断定它只接过去形。<br>B. 错误：无法从源条目断定它只用于命令文。<br>C. 错误：无法从源条目断定它只接名词。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「接壤」本身。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_04-19.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-778	N5/N4	～ 前に接錂時詞	[sound:jp-grammar-quality-mcq-778_grammar.mp3]	在...之前	表示在前项动作或时间之前做后项。	動詞体形+前(まえ)に	学生証の（前に接錂時詞）、試験を受けます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-778_option_A.mp3""></audio>"	試験を受けるための（前に接錂時詞）、学生証を見せてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-778_option_B.mp3""></audio>"	試験が終わった（前に接錂時詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-778_option_C.mp3""></audio>"	試験の（前に接錂時詞）、学生証を見せてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-778_option_D.mp3""></audio>"	D	試験の（前に接錂時詞）、学生証を見せてください。	这句话用于确认“～ 前に接錂時詞”的用法。	A. 错误：前后语义关系不成立，不是在说明时间场合。<br>B. 错误：前项已经是目的结构，再接该表达不自然。<br>C. 错误：后项结构不完整，不能这样收句。<br>D. 正确：前に接錂時詞 表示某个时候或场合。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_04-19.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-779	N5/N4	～ とき接錂	[sound:jp-grammar-quality-mcq-779_grammar.mp3]	...的时候	表示动作或状态发生的时间。	名詞+の/い形容詞基本形/な形容詞語幹+な/功詞連体形+とき	「静か」は（な形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-779_option_A.mp3""></audio>"	「行く」は（な形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-779_option_B.mp3""></audio>"	「おいしい」は（な形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-779_option_C.mp3""></audio>"	「学生」は（な形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-779_option_D.mp3""></audio>"	A	「静か」は（な形容詞）です。	这句话用于确认“～ とき接錂”的用法。	A. 正确：「静か」は修饰名词时接「な」，属于な形容词。<br>B. 错误：「行く」是动词。<br>C. 错误：「おいしい」是い形容词。<br>D. 错误：「学生」是名词。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_04-19.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-886	N5/N4	になりますおんりようすこちい	[sound:jp-grammar-quality-mcq-886_grammar.mp3]	表示「になりますおんりようすこちい」这一语法形式或助词用法	用于练习「になりますおんりようすこちい」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：になりますおんりようすこちい。按原书条目和句中词形使用。	「になりますおんりようすこちい」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-886_option_A.mp3""></audio>"	「になりますおんりようすこちい」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-886_option_B.mp3""></audio>"	「になりますおんりようすこちい」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-886_option_C.mp3""></audio>"	「になりますおんりようすこちい」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-886_option_D.mp3""></audio>"	B	「になりますおんりようすこちい」は、このカードで確認する表現です。	这句话用于确认“になりますおんりようすこちい”的用法。	A. 错误：无法从源条目断定它只接过去形。<br>B. 正确：源条目无法稳定解析时，只确认目标表达「になりますおんりようすこちい」本身。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 错误：无法从源条目断定它只接名词。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-01.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-887	N5/N4	～ 来ましたか	[sound:jp-grammar-quality-mcq-887_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	彼が来る（ので）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-887_option_A.mp3""></audio>"	彼が来る（が）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-887_option_B.mp3""></audio>"	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-887_option_C.mp3""></audio>"	彼が来る（を）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-887_option_D.mp3""></audio>"	C	彼が来る（か）分かりません。	不知道他是否会来。	A. 错误：「ので」表示原因，不表示是否。<br>B. 错误：「が」不能在这里标记疑问内容。<br>C. 正确：「か」放在从句中表示疑问或不确定。<br>D. 错误：「を」不能放在从句末表示疑问。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-04.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-888	N5/N4	～ うなら	[sound:jp-grammar-quality-mcq-888_grammar.mp3]	表示「うなら」这一语法形式或助词用法	用于练习「～ うなら」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ うなら。按原书条目和句中词形使用。	「うなら」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-888_option_A.mp3""></audio>"	「うなら」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-888_option_B.mp3""></audio>"	「うなら」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-888_option_C.mp3""></audio>"	「うなら」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-888_option_D.mp3""></audio>"	C	「うなら」は、このカードで確認する表現です。	这句话用于确认“～ うなら”的用法。	A. 错误：无法从源条目断定它只用于命令文。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 正确：源条目无法稳定解析时，只确认目标表达「うなら」本身。<br>D. 错误：无法从源条目断定它只接名词。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-08.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-889	N5/N4	「おはようございます」と	[sound:jp-grammar-quality-mcq-889_grammar.mp3]	表示「「おはようございます」と」这一语法形式或助词用法	用于练习「「おはようございます」と」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：「おはようございます」と。按原书条目和句中词形使用。	こちらが会議室でございますです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-889_option_A.mp3""></audio>"	こちらが会議室でございます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-889_option_B.mp3""></audio>"	こちらが会議室をございます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-889_option_C.mp3""></audio>"	こちらが会議室でありますございます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-889_option_D.mp3""></audio>"	B	こちらが会議室でございます。	这句话用于确认“「おはようございます」と”的用法。	A. 错误：句尾重复。<br>B. 正确：「ございます」是「あります/です」的礼貌表达。<br>C. 错误：助词错误。<br>D. 错误：敬语形式重复。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-09.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-890	N5/N4	～ のこといい友達だから	[sound:jp-grammar-quality-mcq-890_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-890_option_A.mp3""></audio>"	彼が来た（か）、うれしいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-890_option_B.mp3""></audio>"	彼が来る（か）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-890_option_C.mp3""></audio>"	彼が来る（か）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-890_option_D.mp3""></audio>"	A	彼が来る（か）分かりません。	不知道他是否会来。	A. 正确：か 在从句中表示疑问或不确定。<br>B. 错误：这里是原因或事实感想，不是疑问内容。<br>C. 错误：后项不是认知动词，疑问从句连接不自然。<br>D. 错误：句尾结构不完整，不能这样收句。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-09.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-891	N5/N4	ことでひとひとり	[sound:jp-grammar-quality-mcq-891_grammar.mp3]	表示「ことでひとひとり」这一语法形式或助词用法	用于练习「ことでひとひとり」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：ことでひとひとり。按原书条目和句中词形使用。	「ことでひとひとり」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-891_option_A.mp3""></audio>"	「ことでひとひとり」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-891_option_B.mp3""></audio>"	「ことでひとひとり」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-891_option_C.mp3""></audio>"	「ことでひとひとり」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-891_option_D.mp3""></audio>"	A	「ことでひとひとり」は、このカードで確認する表現です。	这句话用于确认“ことでひとひとり”的用法。	A. 正确：源条目无法稳定解析时，只确认目标表达「ことでひとひとり」本身。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 错误：无法从源条目断定它只接名词。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-09.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-892	N5/N4	おはようございます	[sound:jp-grammar-quality-mcq-892_grammar.mp3]	表示「おはようございます」这一语法形式或助词用法	用于练习「おはようございます」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：おはようございます。按原书条目和句中词形使用。	こちらが会議室でございます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-892_option_A.mp3""></audio>"	こちらが会議室でございますです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-892_option_B.mp3""></audio>"	こちらが会議室をございます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-892_option_C.mp3""></audio>"	こちらが会議室でありますございます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-892_option_D.mp3""></audio>"	A	こちらが会議室でございます。	这句话用于确认“おはようございます”的用法。	A. 正确：「ございます」是「あります/です」的礼貌表达。<br>B. 错误：句尾重复。<br>C. 错误：助词错误。<br>D. 错误：敬语形式重复。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-09.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-893	N5/N4	～ たがる助詞「	[sound:jp-grammar-quality-mcq-893_grammar.mp3]	表现出...的样子	用于第三人称表现出的感情或感觉。	ます形」+たがる	弟は犬を怖（のに）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-893_option_A.mp3""></audio>"	弟は犬を怖（こと）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-893_option_B.mp3""></audio>"	弟は犬を怖（ために）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-893_option_C.mp3""></audio>"	弟は犬を怖（がる）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-893_option_D.mp3""></audio>"	D	弟は犬を怖（がる）。	弟弟表现得害怕狗。	A. 错误：这是逆接表达，不能替代目标表达。<br>B. 错误：这是相近形式，但接续或语义不符合这个例句。<br>C. 错误：这是目的表达，不能替代目标表达。<br>D. 正确：源例句中「がる」符合该语法点的接续和语义。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-894	N5/N4	よう - なうちの猫はティッシュの空き箱に入り(	[sound:jp-grammar-quality-mcq-894_grammar.mp3]	名词化；所属；说明	可表示所属、名词化，或替代前面提到的名词。	普通形 + の	走る（の）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-894_option_A.mp3""></audio>"	走る（が）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-894_option_B.mp3""></audio>"	走る（を）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-894_option_C.mp3""></audio>"	走る（こと）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-894_option_D.mp3""></audio>"	A	走る（の）が好きです。	我喜欢跑步。	A. 正确：源例句中「の」符合该语法点的接续和语义。<br>B. 错误：「が」不能名词化前面的内容。<br>C. 错误：「を」不能名词化前面的内容。<br>D. 错误：「こと」表示抽象事情，这里不能自然替代「の」。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-17.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-895	N5/N4	ようにきカ彧	[sound:jp-grammar-quality-mcq-895_grammar.mp3]	为了能...；像...一样	可表示目的、愿望、变化目标或比喻。	接续：ようにきカ彧。按原书条目和句中词形使用。	試験に合格する（ようにきカ彧）、毎日復習している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-895_option_A.mp3""></audio>"	試験に合格する（ようにきカ彧）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-895_option_B.mp3""></audio>"	毎日復習している（ようにきカ彧）、試験に合格した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-895_option_C.mp3""></audio>"	試験に合格した（ようにきカ彧）、家族が喜んだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-895_option_D.mp3""></audio>"	A	試験に合格する（ようにきカ彧）、毎日復習している。	这句话用于确认“ようにきカ彧”的用法。	A. 正确：ようにきカ彧 表示目的。<br>B. 错误：后项缺少为目的而做的行为。<br>C. 错误：顺序和语义不符合目的表达。<br>D. 错误：前项是已发生结果，不是目的。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-17.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-896	N5/N4	ようてんきよはう	[sound:jp-grammar-quality-mcq-896_grammar.mp3]	表示「ようてんきよはう」这一语法形式或助词用法	用于练习「ようてんきよはう」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：ようてんきよはう。按原书条目和句中词形使用。	「ようてんきよはう」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-896_option_A.mp3""></audio>"	「ようてんきよはう」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-896_option_B.mp3""></audio>"	「ようてんきよはう」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-896_option_C.mp3""></audio>"	「ようてんきよはう」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-896_option_D.mp3""></audio>"	B	「ようてんきよはう」は、このカードで確認する表現です。	这句话用于确认“ようてんきよはう”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 正确：源条目无法稳定解析时，只确认目标表达「ようてんきよはう」本身。<br>C. 错误：无法从源条目断定它只接过去形。<br>D. 错误：无法从源条目断定它只用于命令文。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-18.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-897	N5/N4	ようひとだいがくがくせい	[sound:jp-grammar-quality-mcq-897_grammar.mp3]	但是；主语标记	可表示主语，也可连接前后相反或铺垫内容。	名詞 + が / 普通形 + が	値段は高い（ようひとだいがくがくせい）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-897_option_A.mp3""></audio>"	値段は高い（ようひとだいがくがくせい）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-897_option_B.mp3""></audio>"	値段は高い（ようひとだいがくがくせい）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-897_option_C.mp3""></audio>"	値段は高い（ようひとだいがくがくせい）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-897_option_D.mp3""></audio>"	A	値段は高い（ようひとだいがくがくせい）、品質はいい。	价格高，但是质量好。	A. 正确：ようひとだいがくがくせい 表示前后内容转折或让步。<br>B. 错误：后项只是顺接结果，不是转折关系。<br>C. 错误：后项不完整，不能构成转折。<br>D. 错误：前后没有形成反差。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-19.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-898	N5/N4	そうようになく洗わされ	[sound:jp-grammar-quality-mcq-898_grammar.mp3]	为了能...；像...一样	可表示目的、愿望、变化目标或比喻。	接续：そうようになく洗わされ。按原书条目和句中词形使用。	試験に合格する（そうようになく洗わされ）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-898_option_A.mp3""></audio>"	試験に合格した（そうようになく洗わされ）、家族が喜んだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-898_option_B.mp3""></audio>"	試験に合格する（そうようになく洗わされ）、毎日復習している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-898_option_C.mp3""></audio>"	毎日復習している（そうようになく洗わされ）、試験に合格した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-898_option_D.mp3""></audio>"	C	試験に合格する（そうようになく洗わされ）、毎日復習している。	这句话用于确认“そうようになく洗わされ”的用法。	A. 错误：后项缺少为目的而做的行为。<br>B. 错误：前项是已发生结果，不是目的。<br>C. 正确：そうようになく洗わされ 表示目的。<br>D. 错误：顺序和语义不符合目的表达。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-19.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-899	N5/N4	よう母はずっとその	[sound:jp-grammar-quality-mcq-899_grammar.mp3]	按理应该	根据已知事实推断某事理应如此。	普通形 + の	彼はもうすぐ来るはずでする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-899_option_A.mp3""></audio>"	彼はもうすぐ来るためだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-899_option_B.mp3""></audio>"	彼はもうすぐ来るわけではない。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-899_option_C.mp3""></audio>"	彼はもうすぐ来るはずだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-899_option_D.mp3""></audio>"	D	彼はもうすぐ来るはずだ。	我喜欢跑步。	A. 错误：句尾结构错误。<br>B. 错误：「ためだ」表示原因或目的，不是推断。<br>C. 错误：「わけではない」表示并非，不是推断。<br>D. 正确：「はずだ」表示按理应该。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-19.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-900	N5/N4	子どもように	[sound:jp-grammar-quality-mcq-900_grammar.mp3]	为了能...；像...一样	可表示目的、愿望、变化目标或比喻。	名詞 + も	試験に合格する（子どもように）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-900_option_A.mp3""></audio>"	試験に合格する（子どもように）、毎日復習している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-900_option_B.mp3""></audio>"	毎日復習している（子どもように）、試験に合格した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-900_option_C.mp3""></audio>"	試験に合格した（子どもように）、家族が喜んだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-900_option_D.mp3""></audio>"	B	試験に合格する（子どもように）、毎日復習している。	我也去。	A. 错误：后项缺少为目的而做的行为。<br>B. 正确：子どもように 表示目的。<br>C. 错误：顺序和语义不符合目的表达。<br>D. 错误：前项是已发生结果，不是目的。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-20.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-901	N5/N4	～ てある朴助助詞形式体言和接助詞等/教室里貼着考試時詞表。	[sound:jp-grammar-quality-mcq-901_grammar.mp3]	...着；已...好	表示人为动作完成后留下的状态，常含事先准备的意思。	接续：～ てある朴助助詞形式体言和接助詞等/教室里貼着考試時詞表。。按原书条目和句中词形使用。	雨が降ってある。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-901_option_A.mp3""></audio>"	資料を置いているところです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-901_option_B.mp3""></audio>"	私は資料を置いてある。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-901_option_C.mp3""></audio>"	机の上に資料が置いてある。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-901_option_D.mp3""></audio>"	D	机の上に資料が置いてある。	这句话用于确认“～ てある朴助助詞形式体言和接助詞等/教室里貼着考試時詞表。”的用法。	A. 错误：自然现象不是人为准备后的结果。<br>B. 错误：这是正在进行，不是结果状态。<br>C. 错误：「てある」通常让对象作主语，不说「私は」。<br>D. 正确：「てある」表示人为动作后的结果状态。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-21.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-902	N5/N4	～ ておぐ/とく	[sound:jp-grammar-quality-mcq-902_grammar.mp3]	预先...；保持...	「ておく」的口语缩约形式。	動詞て形变化 + とく	資料を読ん（どく）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-902_option_A.mp3""></audio>"	資料を読ん（ために）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-902_option_B.mp3""></audio>"	資料を読ん（のに）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-902_option_C.mp3""></audio>"	資料を読ん（こと）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-902_option_D.mp3""></audio>"	A	資料を読ん（どく）。	先把资料读好。	A. 正确：源例句中「どく」符合该语法点的接续和语义。<br>B. 错误：这是目的表达，不能替代目标表达。<br>C. 错误：这是逆接表达，不能替代目标表达。<br>D. 错误：这是相近形式，但接续或语义不符合这个例句。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_05-21.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-999	N5/N4	～ ていく接ー詞「	[sound:jp-grammar-quality-mcq-999_grammar.mp3]	...下去；去...	表示动作离开说话人方向，或状态从现在持续到将来。	て形わ+いく	日本語を勉強してしまう。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-999_option_A.mp3""></audio>"	昨日から日本語を勉強していく。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-999_option_B.mp3""></audio>"	これからも日本語を勉強していく。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-999_option_C.mp3""></audio>"	日本語を勉強しておく。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-999_option_D.mp3""></audio>"	C	これからも日本語を勉強していく。	今后也会继续学习下去。	A. 错误：「てしまう」强调完成或遗憾。<br>B. 错误：过去起点强调到现在时更自然用「てきた」。<br>C. 正确：「ていく」表示动作或变化向将来持续。<br>D. 错误：「ておく」表示预先准备。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_06-01.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-1000	N5/N4	～ てみる「～ てしまう - 長在 - ロ瀁中的筒略税法。	[sound:jp-grammar-quality-mcq-1000_grammar.mp3]	试着...	表示尝试做某事。	動詞て形 + みる	新しい方法を試してしまう。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1000_option_A.mp3""></audio>"	新しい方法を試しておく。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1000_option_B.mp3""></audio>"	新しい方法を試してみる。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1000_option_C.mp3""></audio>"	新しい方法を試すみる。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1000_option_D.mp3""></audio>"	C	新しい方法を試してみる。	试试新的方法。	A. 错误：「てしまう」表示完成或遗憾。<br>B. 错误：「ておく」表示预先准备。<br>C. 正确：「てみる」表示试着做。<br>D. 错误：前接动词て形。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_06-02.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-1001	N5/N4	～ を	[sound:jp-grammar-quality-mcq-1001_grammar.mp3]	表示「を」这一语法形式或助词用法	用于练习「～ を」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ を。按原书条目和句中词形使用。	朝ご飯（を）食べました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1001_option_A.mp3""></audio>"	朝ご飯（が）食べました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1001_option_B.mp3""></audio>"	朝ご飯（で）食べました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1001_option_C.mp3""></audio>"	朝ご飯（に）食べました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1001_option_D.mp3""></audio>"	A	朝ご飯（を）食べました。	这句话用于确认“～ を”的用法。	A. 正确：「を」标记动作对象。<br>B. 错误：「が」会把朝饭当主语。<br>C. 错误：「で」表示场所或手段。<br>D. 错误：「に」不能标记「食べる」的直接对象。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_06-02.png	jp_grammar quality_mcq nanami N5_N4
