#separator:tab
#html:true
#deck:JP Grammar N3 Quality MCQ Nanami
CardID	Level	GrammarPoint	GrammarAudio	MeaningCN	ExplanationCN	Connection	OptionA	OptionAAudio	OptionB	OptionBAudio	OptionC	OptionCAudio	OptionD	OptionDAudio	CorrectOption	CorrectExample	CorrectExampleCN	Rationale	Source	Tags
JP-GRAMMAR-QUALITY-MCQ-591	N3	～ 叢羊に接 - 詞「ている形」/名i詞+の+最中に	[sound:jp-grammar-quality-mcq-591_grammar.mp3]	正在...的时候	表示某动作正在进行的中途。	動詞て形 + いる	昨日宿題をしている。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-591_option_A.mp3""></audio>"	田中さんは今、電話している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-591_option_B.mp3""></audio>"	ドアが開けている。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-591_option_C.mp3""></audio>"	旅行の前に、ホテルを予約している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-591_option_D.mp3""></audio>"	B	田中さんは今、電話している。	现在正在读书。	A. 错误：过去完成的动作不能只用现在的「ている」。<br>B. 正确：「ている」表示动作正在进行或状态持续。<br>C. 错误：结果状态一般说「開けてある」或「開いている」。<br>D. 错误：如果表示预先准备，更自然用「予約しておく」。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-02.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-592	N3	～ た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情。	[sound:jp-grammar-quality-mcq-592_grammar.mp3]	表示「た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情」这一语法形式或助词用法	用于练习「～ た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情。」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情。。按原书条目和句中词形使用。	「た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-592_option_A.mp3""></audio>"	「た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-592_option_B.mp3""></audio>"	「た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-592_option_C.mp3""></audio>"	「た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-592_option_D.mp3""></audio>"	D	「た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情」は、このカードで確認する表現です。	这句话用于确认“～ た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情。”的用法。	A. 错误：无法从源条目断定它只接过去形。<br>B. 错误：无法从源条目断定它只接名词。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「た」表示前項正在做某事吋 , 后項突然友生了意外的、突友的事情」本身。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-02.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-593	N3	～ さえ接鎮税明	[sound:jp-grammar-quality-mcq-593_grammar.mp3]	连...都；只要...	表示举出极端例子，或表示最低条件。	名詞 + さえ	時間がある（さえ接鎮税明）、一緒に行きましょう。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-593_option_A.mp3""></audio>"	時間がある（さえ接鎮税明）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-593_option_B.mp3""></audio>"	昨日時間があった（さえ接鎮税明）、一緒に行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-593_option_C.mp3""></audio>"	時間がないのに（さえ接鎮税明）、行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-593_option_D.mp3""></audio>"	A	時間がある（さえ接鎮税明）、一緒に行きましょう。	只要能写名字就没问题。	A. 正确：さえ接鎮税明 用于提出条件。<br>B. 错误：后项缺少在条件下成立的内容。<br>C. 错误：已发生事实不适合这种条件用法。<br>D. 错误：逆接内容里再接目标表达不自然。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-03.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-594	N3	～ ない名 - 詞/助i詞+しか	[sound:jp-grammar-quality-mcq-594_grammar.mp3]	只；仅	与否定搭配，表示数量或范围少。	普通形 + か	財布には千円だけありません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-594_option_A.mp3""></audio>"	財布には千円しかあります。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-594_option_B.mp3""></audio>"	財布には千円もありません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-594_option_C.mp3""></audio>"	財布には千円しかありません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-594_option_D.mp3""></audio>"	D	財布には千円しかありません。	不知道他是否会来。	A. 错误：「だけ」不与否定这样搭配表示只有。<br>B. 错误：「しか」要与否定呼应。<br>C. 错误：「もありません」表示连一千日元也没有，语义不同。<br>D. 正确：「しか」与否定呼应，表示只有。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-04.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-595	N3	～ しかない	[sound:jp-grammar-quality-mcq-595_grammar.mp3]	只；仅	与否定搭配，表示数量或范围少。	動詞辞書形+しかない	時間がないので、急ぐしかある。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-595_option_A.mp3""></audio>"	時間がないので、急ぐしかない。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-595_option_B.mp3""></audio>"	時間がないので、急ぐだけではない。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-595_option_C.mp3""></audio>"	時間がないので、急ぐことがある。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-595_option_D.mp3""></audio>"	B	時間がないので、急ぐしかない。	不知道他是否会来。	A. 错误：「しか」要和否定呼应。<br>B. 正确：「しかない」表示除此之外别无选择。<br>C. 错误：「だけではない」表示不只是，不是别无选择。<br>D. 错误：「ことがある」表示有时或经验。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-04.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-596	N3	～ 主上は/上の名i詞+上/上は/上の	[sound:jp-grammar-quality-mcq-596_grammar.mp3]	既然...就	表示既然事情已经到了前项这种情况，就必须采取后项态度或行动。	普通形 + の	時間がある（主上は）、一緒に行きましょう。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-596_option_A.mp3""></audio>"	時間がないのに（主上は）、行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-596_option_B.mp3""></audio>"	昨日時間があった（主上は）、一緒に行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-596_option_C.mp3""></audio>"	時間がある（主上は）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-596_option_D.mp3""></audio>"	A	時間がある（主上は）、一緒に行きましょう。	我喜欢跑步。	A. 正确：主上は 用于提出条件。<br>B. 错误：逆接内容里再接目标表达不自然。<br>C. 错误：已发生事实不适合这种条件用法。<br>D. 错误：后项缺少在条件下成立的内容。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-04.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-597	N3	なしできよくさいじよう	[sound:jp-grammar-quality-mcq-597_grammar.mp3]	表示「なしできよくさいじよう」这一语法形式或助词用法	用于练习「なしできよくさいじよう」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：なしできよくさいじよう。按原书条目和句中词形使用。	「なしできよくさいじよう」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-597_option_A.mp3""></audio>"	「なしできよくさいじよう」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-597_option_B.mp3""></audio>"	「なしできよくさいじよう」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-597_option_C.mp3""></audio>"	「なしできよくさいじよう」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-597_option_D.mp3""></audio>"	D	「なしできよくさいじよう」は、このカードで確認する表現です。	这句话用于确认“なしできよくさいじよう”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「なしできよくさいじよう」本身。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-06.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-598	N3	すぐできるようになるよ。	[sound:jp-grammar-quality-mcq-598_grammar.mp3]	变得会...；逐渐...	表示能力、状态或习惯发生变化。	名詞 / な形容詞 + になる	宿題を全部やるきった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-598_option_A.mp3""></audio>"	宿題を全部やりきれない終わった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-598_option_B.mp3""></audio>"	宿題を全部やりきった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-598_option_C.mp3""></audio>"	宿題を全部やりがたい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-598_option_D.mp3""></audio>"	C	宿題を全部やりきった。	到了春天就变暖。	A. 错误：「きる」前接ます形词干。<br>B. 错误：「きれない」和完成语义矛盾。<br>C. 正确：「きる」表示完全做完。<br>D. 错误：「がたい」表示心理上难以做到，不表示做完。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-06.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-599	N3	いることはないなくて	[sound:jp-grammar-quality-mcq-599_grammar.mp3]	没必要...	表示不需要做某事，用于安慰或建议。	接续：いることはないなくて。按原书条目和句中词形使用。	学生（いることはないなくて）、今日は忙しい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-599_option_A.mp3""></audio>"	昨日行きたく（いることはないなくて）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-599_option_B.mp3""></audio>"	行きたい（いることはないなくて）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-599_option_C.mp3""></audio>"	行きたく（いることはないなくて）が、今日は忙しい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-599_option_D.mp3""></audio>"	D	行きたく（いることはないなくて）が、今日は忙しい。	这句话用于确认“いることはないなくて”的用法。	A. 错误：前面只接名词，接续不符合该表达。<br>B. 错误：后项缺少转折或补充内容，语义不完整。<br>C. 错误：肯定形后直接接该表达不自然。<br>D. 正确：いることはないなくて 用双重否定表示并非完全否定。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-08.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-600	N3	ことをするはし	[sound:jp-grammar-quality-mcq-600_grammar.mp3]	表示「ことをするはし」这一语法形式或助词用法	用于练习「ことをするはし」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：ことをするはし。按原书条目和句中词形使用。	「ことをするはし」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-600_option_A.mp3""></audio>"	「ことをするはし」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-600_option_B.mp3""></audio>"	「ことをするはし」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-600_option_C.mp3""></audio>"	「ことをするはし」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-600_option_D.mp3""></audio>"	A	「ことをするはし」は、このカードで確認する表現です。	这句话用于确认“ことをするはし”的用法。	A. 正确：源条目无法稳定解析时，只确认目标表达「ことをするはし」本身。<br>B. 错误：无法从源条目断定它只用于命令文。<br>C. 错误：无法从源条目断定它只接名词。<br>D. 错误：无法从源条目断定它只接过去形。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-08.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-601	N3	向かいていながら	[sound:jp-grammar-quality-mcq-601_grammar.mp3]	一边...一边...	表示两个动作同时进行。	動詞ます形 + ながら	音楽を聞きながらです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-601_option_A.mp3""></audio>"	勉強しながら、昨日音楽を聞いた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-601_option_B.mp3""></audio>"	音楽を聞きながら、勉強します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-601_option_C.mp3""></audio>"	音楽を聞くながら、勉強します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-601_option_D.mp3""></audio>"	C	音楽を聞きながら、勉強します。	一边听音乐一边学习。	A. 错误：后项动作不完整。<br>B. 错误：时态和同时关系不自然。<br>C. 正确：「ながら」表示两个动作同时进行。<br>D. 错误：「ながら」前接ます形词干。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-08.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-602	N3	向かっているところは	[sound:jp-grammar-quality-mcq-602_grammar.mp3]	正在...；处于...状态	表示动作进行、结果状态或习惯。	動詞て形 + いる	今、宿題をしているところです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-602_option_A.mp3""></audio>"	今、宿題をしていることです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-602_option_B.mp3""></audio>"	宿題をしているためです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-602_option_C.mp3""></audio>"	今、宿題をするところでした昨日。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-602_option_D.mp3""></audio>"	A	今、宿題をしているところです。	现在正在读书。	A. 正确：「ところ」表示动作阶段或时间点。<br>B. 错误：「こと」不能自然替代动作阶段。<br>C. 错误：「ため」表示原因或目的。<br>D. 错误：时间和句尾不自然。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-08.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-603	N3	見たことがないみ	[sound:jp-grammar-quality-mcq-603_grammar.mp3]	但是；主语标记	可表示主语，也可连接前后相反或铺垫内容。	名詞 + が / 普通形 + が	値段は高い（見たことがないみ）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-603_option_A.mp3""></audio>"	値段は高い（見たことがないみ）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-603_option_B.mp3""></audio>"	値段は高い（見たことがないみ）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-603_option_C.mp3""></audio>"	値段は高い（見たことがないみ）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-603_option_D.mp3""></audio>"	D	値段は高い（見たことがないみ）、品質はいい。	价格高，但是质量好。	A. 错误：后项只是顺接结果，不是转折关系。<br>B. 错误：后项不完整，不能构成转折。<br>C. 错误：前后没有形成反差。<br>D. 正确：見たことがないみ 表示前后内容转折或让步。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-08.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-604	N3	見ることになった	[sound:jp-grammar-quality-mcq-604_grammar.mp3]	令人...的是	表示说话人对后项事实的评价或感情。	感情形容詞 + ことに	「おいしい」は（い形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-604_option_A.mp3""></audio>"	「学生」は（い形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-604_option_B.mp3""></audio>"	「静か」は（い形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-604_option_C.mp3""></audio>"	「行く」は（い形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-604_option_D.mp3""></audio>"	A	「おいしい」は（い形容詞）です。	令人高兴的是，全员都合格了。	A. 正确：「おいしい」以「い」结尾，可作为い形容词使用。<br>B. 错误：「学生」是名词。<br>C. 错误：「静か」是な形容词，修饰名词时是「静かな」。<br>D. 错误：「行く」是动词。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-08.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-605	N3	んだからことはない。	[sound:jp-grammar-quality-mcq-605_grammar.mp3]	没必要...	表示不需要做某事，用于安慰或建议。	普通形 + んだ	行きたい（んだからことはない）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-605_option_A.mp3""></audio>"	学生（んだからことはない）、今日は忙しい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-605_option_B.mp3""></audio>"	昨日行きたく（んだからことはない）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-605_option_C.mp3""></audio>"	行きたく（んだからことはない）が、今日は忙しい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-605_option_D.mp3""></audio>"	D	行きたく（んだからことはない）が、今日は忙しい。	其实有点发烧。	A. 错误：肯定形后直接接该表达不自然。<br>B. 错误：前面只接名词，接续不符合该表达。<br>C. 错误：后项缺少转折或补充内容，语义不完整。<br>D. 正确：んだからことはない 用双重否定表示并非完全否定。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-09.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-606	N3	ようにつぎの文章を読んで	[sound:jp-grammar-quality-mcq-606_grammar.mp3]	为了能...；像...一样	可表示目的、愿望、变化目标或比喻。	普通形 + の	試験に合格した（ようにつぎの文章を読んで）、家族が喜んだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-606_option_A.mp3""></audio>"	試験に合格する（ようにつぎの文章を読んで）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-606_option_B.mp3""></audio>"	試験に合格する（ようにつぎの文章を読んで）、毎日復習している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-606_option_C.mp3""></audio>"	毎日復習している（ようにつぎの文章を読んで）、試験に合格した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-606_option_D.mp3""></audio>"	C	試験に合格する（ようにつぎの文章を読んで）、毎日復習している。	我喜欢跑步。	A. 错误：前项是已发生结果，不是目的。<br>B. 错误：后项缺少为目的而做的行为。<br>C. 正确：ようにつぎの文章を読んで 表示目的。<br>D. 错误：顺序和语义不符合目的表达。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-09.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-607	N3	実行することはない	[sound:jp-grammar-quality-mcq-607_grammar.mp3]	没必要...	表示不需要做某事，用于安慰或建议。	接续：実行することはない。按原书条目和句中词形使用。	行きたく（実行することはない）が、今日は忙しい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-607_option_A.mp3""></audio>"	行きたい（実行することはない）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-607_option_B.mp3""></audio>"	昨日行きたく（実行することはない）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-607_option_C.mp3""></audio>"	学生（実行することはない）、今日は忙しい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-607_option_D.mp3""></audio>"	A	行きたく（実行することはない）が、今日は忙しい。	这句话用于确认“実行することはない”的用法。	A. 正确：実行することはない 用双重否定表示并非完全否定。<br>B. 错误：肯定形后直接接该表达不自然。<br>C. 错误：后项缺少转折或补充内容，语义不完整。<br>D. 错误：前面只接名词，接续不符合该表达。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-10.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-608	N3	～ 末(に)/末の名 - 詞+の/	[sound:jp-grammar-quality-mcq-608_grammar.mp3]	经过...之后	表示经过长时间或复杂过程后得出某结果。	動詞た形+末(に)/末の	少し見た末に、すぐ決めた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-608_option_A.mp3""></audio>"	悩む末に、留学することにした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-608_option_B.mp3""></audio>"	悩んだ末で、留学することにした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-608_option_C.mp3""></audio>"	悩んだ末に、留学することにした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-608_option_D.mp3""></audio>"	D	悩んだ末に、留学することにした。	我喜欢跑步。	A. 错误：通常强调长时间或反复之后的结果。<br>B. 错误：「末に」前常接动词た形或名詞+の。<br>C. 错误：固定形式是「末に」。<br>D. 正确：「末に」表示经过一段过程之后得出结果。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-11.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-609	N3	～ すとも	[sound:jp-grammar-quality-mcq-609_grammar.mp3]	也；连...都	表示同类追加或强调极端例子。	動詞「ない形」+ずとも	意味は分かるずとも、説明します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-609_option_A.mp3""></audio>"	詳しく説明せずとも、意味は分かる。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-609_option_B.mp3""></audio>"	詳しく説明せずに済む、意味は分かる。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-609_option_C.mp3""></audio>"	詳しく説明するずとも、意味は分かる。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-609_option_D.mp3""></audio>"	B	詳しく説明せずとも、意味は分かる。	我也去。	A. 错误：前后关系不自然。<br>B. 正确：「ずとも」表示即使不做前项也成立。<br>C. 错误：「ずに済む」表示不用做就解决，语义不同。<br>D. 错误：「ず」前接未然形，不接辞书形。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-11.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-610	N3	き后面多力「分かる(明白)/いい(可以)」等。意思相当于「～ なくても」	[sound:jp-grammar-quality-mcq-610_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-610_option_A.mp3""></audio>"	彼が来る（か）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-610_option_B.mp3""></audio>"	彼が来た（か）、うれしいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-610_option_C.mp3""></audio>"	彼が来る（か）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-610_option_D.mp3""></audio>"	A	彼が来る（か）分かりません。	不知道他是否会来。	A. 正确：か 在从句中表示疑问或不确定。<br>B. 错误：句尾结构不完整，不能这样收句。<br>C. 错误：这里是原因或事实感想，不是疑问内容。<br>D. 错误：后项不是认知动词，疑问从句连接不自然。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-11.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-611	N3	～ せる/させる(使役)	[sound:jp-grammar-quality-mcq-611_grammar.mp3]	让...；使...	表示使役，让别人做某事或使某事发生。	動詞使役形 + せる / させる	母は子どもを部屋に掃除させた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-611_option_A.mp3""></audio>"	母は子どもに部屋を掃除させた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-611_option_B.mp3""></audio>"	母は子どもに部屋を掃除するさせた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-611_option_C.mp3""></audio>"	母は子どもに部屋を掃除された。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-611_option_D.mp3""></audio>"	B	母は子どもに部屋を掃除させた。	老师让学生写作文。	A. 错误：动作主体和地点助词混乱。<br>B. 正确：使役形表示让某人做某事。<br>C. 错误：不能用辞书形直接接「させた」。<br>D. 错误：这是被动，不是使役。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-12.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-612	N3	別のものを買うことができる	[sound:jp-grammar-quality-mcq-612_grammar.mp3]	能够...	表示能力或客观可能。	動詞辞書形 + ことができる	宿題を全部やるきった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-612_option_A.mp3""></audio>"	宿題を全部やりがたい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-612_option_B.mp3""></audio>"	宿題を全部やりきれない終わった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-612_option_C.mp3""></audio>"	宿題を全部やりきった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-612_option_D.mp3""></audio>"	D	宿題を全部やりきった。	能够用日语写邮件。	A. 错误：「きる」前接ます形词干。<br>B. 错误：「がたい」表示心理上难以做到，不表示做完。<br>C. 错误：「きれない」和完成语义矛盾。<br>D. 正确：「きる」表示完全做完。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-17.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-613	N3	別のものを買ったほうがいい	[sound:jp-grammar-quality-mcq-613_grammar.mp3]	最好...	用于给建议或表达比较合适的做法。	名詞 + が / 普通形 + が	熱があるなら、今日は早く寝た（ことがある）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-613_option_A.mp3""></audio>"	熱があるなら、今日は早く寝た（てもいい）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-613_option_B.mp3""></audio>"	熱があるなら、今日は早く寝た（なければならない）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-613_option_C.mp3""></audio>"	熱があるなら、今日は早く寝た（別のものを買ったほうがいい）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-613_option_D.mp3""></audio>"	D	熱があるなら、今日は早く寝た（別のものを買ったほうがいい）。	价格高，但是质量好。	A. 错误：「ことがある」表示经验，不表示建议。<br>B. 错误：「てもいい」表示许可，不是建议最好做。<br>C. 错误：「なければならない」表示义务，语气过强。<br>D. 正确：別のものを買ったほうがいい 用于提出建议。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-17.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-614	N3	眠るようにするねむ	[sound:jp-grammar-quality-mcq-614_grammar.mp3]	设法做到...	表示努力使某事成为习惯或实现某状态。	名詞 + にする	会議は明日にする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-614_option_A.mp3""></audio>"	会議は明日にするです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-614_option_B.mp3""></audio>"	会議は明日をする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-614_option_C.mp3""></audio>"	会議は明日になる。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-614_option_D.mp3""></audio>"	A	会議は明日にする。	午饭决定吃咖喱。	A. 正确：「にする」表示决定或选择。<br>B. 错误：句尾结构错误。<br>C. 错误：助词和结构错误。<br>D. 错误：「になる」表示自然变化或结果，不是主动决定。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_03-17.png	jp_grammar quality_mcq nanami N3
