#separator:tab
#html:true
#deck:JP Grammar Quality MCQ Nanami
CardID	Level	GrammarPoint	GrammarAudio	MeaningCN	ExplanationCN	Connection	OptionA	OptionAAudio	OptionB	OptionBAudio	OptionC	OptionCAudio	OptionD	OptionDAudio	CorrectOption	CorrectExample	CorrectExampleCN	Rationale	Source	Tags
JP-GRAMMAR-QUALITY-MCQ-459	N2	ものを 4月に入ってから(	[sound:jp-grammar-quality-mcq-459_grammar.mp3]	...之后	表示先做前项，再做后项。	動詞て形 + から	学生証の（てから）、試験を受けます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-459_option_A.mp3""></audio>"	試験を受けるための（てから）、学生証を見せてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-459_option_B.mp3""></audio>"	試験が終わった（てから）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-459_option_C.mp3""></audio>"	試験の（てから）、学生証を見せてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-459_option_D.mp3""></audio>"	D	試験の（てから）、学生証を見せてください。	吃完饭后出门。	A. 错误：前后语义关系不成立，不是在说明时间场合。<br>B. 错误：前项已经是目的结构，再接该表达不自然。<br>C. 错误：后项结构不完整，不能这样收句。<br>D. 正确：てから 表示某个时候或场合。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-20.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-460	N2	もので	[sound:jp-grammar-quality-mcq-460_grammar.mp3]	因为...	表示原因理由，语气比から更客观、柔和。	普通形 + の	大雨（もので）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-460_option_A.mp3""></audio>"	大雨（もので）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-460_option_B.mp3""></audio>"	大雨（もので）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-460_option_C.mp3""></audio>"	試合は中止になった（もので）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-460_option_D.mp3""></audio>"	C	大雨（もので）、試合は中止になった。	我喜欢跑步。	A. 错误：后项不是原因造成的结果，语义不成立。<br>B. 错误：后面缺少结果内容，句子结构不完整。<br>C. 正确：もので 在这里连接原因和结果。<br>D. 错误：原因和结果顺序倒置，不符合该用法。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-20.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-461	N2	ものだ)かと思えば、寒い日が続いている。	[sound:jp-grammar-quality-mcq-461_grammar.mp3]	刚以为...却；有时...有时...	表示前后情况快速变化，或列举对比性情况。	普通形 + のだ / んだ	旅行の前に、ホテルを予約している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-461_option_A.mp3""></audio>"	田中さんは今、電話している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-461_option_B.mp3""></audio>"	ドアが開けている。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-461_option_C.mp3""></audio>"	昨日宿題をしている。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-461_option_D.mp3""></audio>"	B	田中さんは今、電話している。	今天不去学校。	A. 错误：如果表示预先准备，更自然用「予約しておく」。<br>B. 正确：「ている」表示动作正在进行或状态持续。<br>C. 错误：结果状态一般说「開けてある」或「開いている」。<br>D. 错误：过去完成的动作不能只用现在的「ている」。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-20.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-462	N2	飲みながら	[sound:jp-grammar-quality-mcq-462_grammar.mp3]	一边...一边...	表示两个动作同时进行。	動詞ます形 + ながら	音楽を聞きながら、勉強します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-462_option_A.mp3""></audio>"	音楽を聞くながら、勉強します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-462_option_B.mp3""></audio>"	音楽を聞きながらです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-462_option_C.mp3""></audio>"	勉強しながら、昨日音楽を聞いた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-462_option_D.mp3""></audio>"	A	音楽を聞きながら、勉強します。	一边听音乐一边学习。	A. 正确：「ながら」表示两个动作同时进行。<br>B. 错误：「ながら」前接ます形词干。<br>C. 错误：后项动作不完整。<br>D. 错误：时态和同时关系不自然。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-21.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-463	N2	と思うはずがありません	[sound:jp-grammar-quality-mcq-463_grammar.mp3]	按理应该	根据已知事实推断某事理应如此。	名詞 + が / 普通形 + が	彼はもうすぐ来るためだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-463_option_A.mp3""></audio>"	彼はもうすぐ来るはずだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-463_option_B.mp3""></audio>"	彼はもうすぐ来るはずでする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-463_option_C.mp3""></audio>"	彼はもうすぐ来るわけではない。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-463_option_D.mp3""></audio>"	B	彼はもうすぐ来るはずだ。	价格高，但是质量好。	A. 错误：「ためだ」表示原因或目的，不是推断。<br>B. 正确：「はずだ」表示按理应该。<br>C. 错误：句尾结构错误。<br>D. 错误：「わけではない」表示并非，不是推断。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-22.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-464	N2	と思うからいいようなものの	[sound:jp-grammar-quality-mcq-464_grammar.mp3]	幸亏...否则	表示由于有前项这种有利条件，才没有出现更糟糕的结果。	普通形 + からいいようなものの	値段は高い（と思うからいいようなものの）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-464_option_A.mp3""></audio>"	値段は高い（と思うからいいようなものの）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-464_option_B.mp3""></audio>"	値段は高い（と思うからいいようなものの）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-464_option_C.mp3""></audio>"	値段は高い（と思うからいいようなものの）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-464_option_D.mp3""></audio>"	D	値段は高い（と思うからいいようなものの）、品質はいい。	这次幸亏朋友帮忙，否则一个人是不行的。	A. 错误：前后没有形成反差。<br>B. 错误：后项只是顺接结果，不是转折关系。<br>C. 错误：后项不完整，不能构成转折。<br>D. 正确：と思うからいいようなものの 表示前后内容转折或让步。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-22.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-465	N2	についていじよう	[sound:jp-grammar-quality-mcq-465_grammar.mp3]	关于...	表示谈论、调查、说明等动作涉及的主题。	接续：についていじよう。按原书条目和句中词形使用。	日本の文化（に対して）、発表します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-465_option_A.mp3""></audio>"	日本の文化（についていじよう）、発表します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-465_option_B.mp3""></audio>"	日本の文化（によって）、発表します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-465_option_C.mp3""></audio>"	日本の文化（にとって）、発表します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-465_option_D.mp3""></audio>"	B	日本の文化（についていじよう）、発表します。	这句话用于确认“についていじよう”的用法。	A. 错误：「に対して」表示动作面向的对象，不表示话题。<br>B. 正确：についていじよう 表示话题或讨论对象。<br>C. 错误：「によって」表示手段、原因或差异。<br>D. 错误：「にとって」表示从某人立场看。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-22.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-466	N2	"～ 代わりに表示人物的名i詞后面。「～ から見ても」表示、、即使从・・・・・・来看 """	[sound:jp-grammar-quality-mcq-466_grammar.mp3]	从...来看	表示从某个角度观察或判断。	普通形 / 名詞の + わりに	この方法は危険だからすると、専門家。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-466_option_A.mp3""></audio>"	専門家について、この方法は危険だ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-466_option_B.mp3""></audio>"	専門家からすると、この方法は危険だ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-466_option_C.mp3""></audio>"	専門家に対して、この方法は危険だ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-466_option_D.mp3""></audio>"	C	専門家からすると、この方法は危険だ。	按价格来说，质量不错。	A. 错误：结构顺序错误。<br>B. 错误：「について」表示话题，不表示判断立场。<br>C. 正确：表示从某立场或角度来看。<br>D. 错误：「に対して」表示对象，不表示观点来源。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-25.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-467	N2	～ きり/きりだ △ 赤ちゃんが生まれてから、夫婦二人きりで旅行するなんて不可能だ。/孩子出生以	[sound:jp-grammar-quality-mcq-467_grammar.mp3]	自从...以后就一直...	表示某动作后，状态持续不变，常带有之后没有再发生的意思。	動詞て形 + から	試験の（きり）、学生証を見せてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-467_option_A.mp3""></audio>"	試験が終わった（きり）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-467_option_B.mp3""></audio>"	試験を受けるための（きり）、学生証を見せてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-467_option_C.mp3""></audio>"	学生証の（きり）、試験を受けます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-467_option_D.mp3""></audio>"	A	試験の（きり）、学生証を見せてください。	吃完饭后出门。	A. 正确：きり 表示某个时候或场合。<br>B. 错误：后项结构不完整，不能这样收句。<br>C. 错误：前项已经是目的结构，再接该表达不自然。<br>D. 错误：前后语义关系不成立，不是在说明时间场合。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-26.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-468	N3	～ おきに	[sound:jp-grammar-quality-mcq-468_grammar.mp3]	每隔...	表示按一定间隔反复发生。	名詞+おきに	一日までに薬を飲んでください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-468_option_A.mp3""></audio>"	一日おきにです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-468_option_B.mp3""></audio>"	一日おきに薬を飲んでください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-468_option_C.mp3""></audio>"	一日ごとに薬を飲んでください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-468_option_D.mp3""></audio>"	C	一日おきに薬を飲んでください。	每隔一天慢跑。	A. 错误：「までに」表示期限。<br>B. 错误：后项动作不完整。<br>C. 正确：「おきに」表示每隔一定间隔。<br>D. 错误：「ごとに」也可表示每次，但不是本题目标表达。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-01.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-469	N3	～ 恐れがある如:△ 1ヶ月おきに行く。(2ヶ月に1回)/隔ー个月去一次。	[sound:jp-grammar-quality-mcq-469_grammar.mp3]	有...的恐怕/可能	表示可能发生不好的事情，语气较正式。	数量詞 + おきに	一日までに薬を飲んでください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-469_option_A.mp3""></audio>"	一日おきにです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-469_option_B.mp3""></audio>"	一日おきに薬を飲んでください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-469_option_C.mp3""></audio>"	一日ごとに薬を飲んでください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-469_option_D.mp3""></audio>"	C	一日おきに薬を飲んでください。	每隔一天慢跑。	A. 错误：「までに」表示期限。<br>B. 错误：后项动作不完整。<br>C. 正确：「おきに」表示每隔一定间隔。<br>D. 错误：「ごとに」也可表示每次，但不是本题目标表达。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-01.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-470	N3	～ がする等。	[sound:jp-grammar-quality-mcq-470_grammar.mp3]	有...的感觉/声音/气味	表示感官感受到某种声音、气味、味道或感觉。	名詞 + がする	隣の部屋から変な音がある。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-470_option_A.mp3""></audio>"	隣の部屋から変な音にする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-470_option_B.mp3""></audio>"	隣の部屋から変な音がする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-470_option_C.mp3""></audio>"	隣の部屋から変な音をする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-470_option_D.mp3""></audio>"	C	隣の部屋から変な音がする。	厨房传来好闻的味道。	A. 错误：这里自然说「音がする」。<br>B. 错误：「にする」表示决定或使成为。<br>C. 正确：「がする」表示感觉到声音、气味或味道等。<br>D. 错误：「音がする」固定用「が」。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-01.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-471	N3	けし、え「～ がする」前面常接表示感覚、感受的	[sound:jp-grammar-quality-mcq-471_grammar.mp3]	有...的感觉/声音/气味	表示感官感受到某种声音、气味、味道或感觉。	名詞 , 如「におい/香り/音/寒気/吐き気」等	隣の部屋から変な音がする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-471_option_A.mp3""></audio>"	隣の部屋から変な音をする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-471_option_B.mp3""></audio>"	隣の部屋から変な音にする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-471_option_C.mp3""></audio>"	隣の部屋から変な音がある。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-471_option_D.mp3""></audio>"	A	隣の部屋から変な音がする。	厨房传来好闻的味道。	A. 正确：「がする」表示感觉到声音、气味或味道等。<br>B. 错误：「音がする」固定用「が」。<br>C. 错误：「にする」表示决定或使成为。<br>D. 错误：这里自然说「音がする」。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-01.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-472	N3	～ がたい接鎮動i詞「	[sound:jp-grammar-quality-mcq-472_grammar.mp3]	难以...	表示从心理或事实角度很难做到。	ます形」+がたい	その話は信じにくいがたい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-472_option_A.mp3""></audio>"	その話は信じるがたい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-472_option_B.mp3""></audio>"	その話は信じがたい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-472_option_C.mp3""></audio>"	その話は信じがたいでする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-472_option_D.mp3""></audio>"	C	その話は信じがたい。	向各位老师商量。	A. 错误：「にくい」和「がたい」不能叠用。<br>B. 错误：「がたい」前接ます形词干。<br>C. 正确：「がたい」表示心理上难以做到。<br>D. 错误：句尾结构错误。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-02.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-473	N3	ためにじゅぎよう	[sound:jp-grammar-quality-mcq-473_grammar.mp3]	为了；因为	表示目的，也可表示原因。	接续：ためにじゅぎよう。按原书条目和句中词形使用。	大雨（ためにじゅぎよう）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-473_option_A.mp3""></audio>"	試合は中止になった（ためにじゅぎよう）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-473_option_B.mp3""></audio>"	大雨（ためにじゅぎよう）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-473_option_C.mp3""></audio>"	大雨（ためにじゅぎよう）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-473_option_D.mp3""></audio>"	D	大雨（ためにじゅぎよう）、試合は中止になった。	这句话用于确认“ためにじゅぎよう”的用法。	A. 错误：后项不是原因造成的结果，语义不成立。<br>B. 错误：原因和结果顺序倒置，不符合该用法。<br>C. 错误：后面缺少结果内容，句子结构不完整。<br>D. 正确：ためにじゅぎよう 在这里连接原因和结果。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-05.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-474	N3	起こるはずがない	[sound:jp-grammar-quality-mcq-474_grammar.mp3]	按理应该	根据已知事实推断某事理应如此。	名詞 + が / 普通形 + が	彼はもうすぐ来るためだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-474_option_A.mp3""></audio>"	彼はもうすぐ来るはずでする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-474_option_B.mp3""></audio>"	彼はもうすぐ来るわけではない。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-474_option_C.mp3""></audio>"	彼はもうすぐ来るはずだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-474_option_D.mp3""></audio>"	D	彼はもうすぐ来るはずだ。	价格高，但是质量好。	A. 错误：「ためだ」表示原因或目的，不是推断。<br>B. 错误：句尾结构错误。<br>C. 错误：「わけではない」表示并非，不是推断。<br>D. 正确：「はずだ」表示按理应该。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-05.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-475	N3	までにものつめ	[sound:jp-grammar-quality-mcq-475_grammar.mp3]	在...之前	表示动作完成的期限。	名詞 / 動詞辞書形 + までに	五時から来てください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-475_option_A.mp3""></audio>"	五時まで来てください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-475_option_B.mp3""></audio>"	五時までに来てください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-475_option_C.mp3""></audio>"	五時までにいます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-475_option_D.mp3""></audio>"	C	五時までに来てください。	请在周五之前提交资料。	A. 错误：「から」表示起点。<br>B. 错误：「まで」表示持续到五点，不表示截止点。<br>C. 正确：「までに」表示期限之前。<br>D. 错误：这里不是到达期限的表达。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-05.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-476	N3	起こらないようになった	[sound:jp-grammar-quality-mcq-476_grammar.mp3]	为了能...；像...一样	可表示目的、愿望、变化目标或比喻。	接续：起こらないようになった。按原书条目和句中词形使用。	試験に合格した（起こらないようになった）、家族が喜んだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-476_option_A.mp3""></audio>"	試験に合格する（起こらないようになった）、毎日復習している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-476_option_B.mp3""></audio>"	毎日復習している（起こらないようになった）、試験に合格した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-476_option_C.mp3""></audio>"	試験に合格する（起こらないようになった）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-476_option_D.mp3""></audio>"	B	試験に合格する（起こらないようになった）、毎日復習している。	这句话用于确认“起こらないようになった”的用法。	A. 错误：前项是已发生结果，不是目的。<br>B. 正确：起こらないようになった 表示目的。<br>C. 错误：顺序和语义不符合目的表达。<br>D. 错误：后项缺少为目的而做的行为。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-05.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-477	N3	がちだ)火をつけるものを貸してください。	[sound:jp-grammar-quality-mcq-477_grammar.mp3]	请...	用于请求对方做某事。	名詞 + が / 普通形 + が	ここに名前を書いたください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-477_option_A.mp3""></audio>"	ここに名前を書かないでください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-477_option_B.mp3""></audio>"	ここに名前を書いてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-477_option_C.mp3""></audio>"	ここに名前を書くてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-477_option_D.mp3""></audio>"	C	ここに名前を書いてください。	价格高，但是质量好。	A. 错误：「ください」前要接动词て形，不能接た形。<br>B. 错误：这是“请不要写”，语义和请求写相反。<br>C. 正确：「てください」用于请求对方做某事。<br>D. 错误：五段动词「書く」的て形是「書いて」。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-07.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-478	N3	出かけたことがある	[sound:jp-grammar-quality-mcq-478_grammar.mp3]	曾经...	表示过去有过某种经历。	普通形 + か	この本は読み終わりかけです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-478_option_A.mp3""></audio>"	この本は読みかけました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-478_option_B.mp3""></audio>"	この本はまだ読むかけです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-478_option_C.mp3""></audio>"	この本はまだ読みかけです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-478_option_D.mp3""></audio>"	D	この本はまだ読みかけです。	不知道他是否会来。	A. 错误：语义混乱，读完和做到一半冲突。<br>B. 错误：「かけ」作名词性表达时这里应用「読みかけです」。<br>C. 错误：「かけ」前接动词ます形词干。<br>D. 正确：「かけ」表示动作做到一半或即将发生。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-07.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-479	N3	出かけることにする	[sound:jp-grammar-quality-mcq-479_grammar.mp3]	决定...	表示说话人或主语主动决定做某事。	感情形容詞 + ことに	この本は読みかけました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-479_option_A.mp3""></audio>"	この本は読み終わりかけです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-479_option_B.mp3""></audio>"	この本はまだ読みかけです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-479_option_C.mp3""></audio>"	この本はまだ読むかけです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-479_option_D.mp3""></audio>"	C	この本はまだ読みかけです。	令人高兴的是，全员都合格了。	A. 错误：「かけ」作名词性表达时这里应用「読みかけです」。<br>B. 错误：语义混乱，读完和做到一半冲突。<br>C. 正确：「かけ」表示动作做到一半或即将发生。<br>D. 错误：「かけ」前接动词ます形词干。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-07.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-480	N3	ようになっている	[sound:jp-grammar-quality-mcq-480_grammar.mp3]	为了能...；像...一样	可表示目的、愿望、变化目标或比喻。	動詞て形 + いる	旅行の前に、ホテルを予約している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-480_option_A.mp3""></audio>"	ドアが開けている。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-480_option_B.mp3""></audio>"	昨日宿題をしている。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-480_option_C.mp3""></audio>"	田中さんは今、電話している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-480_option_D.mp3""></audio>"	D	田中さんは今、電話している。	现在正在读书。	A. 错误：如果表示预先准备，更自然用「予約しておく」。<br>B. 错误：结果状态一般说「開けてある」或「開いている」。<br>C. 错误：过去完成的动作不能只用现在的「ている」。<br>D. 正确：「ている」表示动作正在进行或状态持续。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-07.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-481	N3	時間がどりよくひつよう	[sound:jp-grammar-quality-mcq-481_grammar.mp3]	在...期间	表示某动作或状态持续的整个期间。	動詞普通形 / 名詞の + 間	試験の（時間がどりよくひつよう）、学生証を見せてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-481_option_A.mp3""></audio>"	試験を受けるための（時間がどりよくひつよう）、学生証を見せてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-481_option_B.mp3""></audio>"	学生証の（時間がどりよくひつよう）、試験を受けます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-481_option_C.mp3""></audio>"	試験が終わった（時間がどりよくひつよう）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-481_option_D.mp3""></audio>"	A	試験の（時間がどりよくひつよう）、学生証を見せてください。	妈妈做饭期间，我写了作业。	A. 正确：時間がどりよくひつよう 表示某个时候或场合。<br>B. 错误：前项已经是目的结构，再接该表达不自然。<br>C. 错误：前后语义关系不成立，不是在说明时间场合。<br>D. 错误：后项结构不完整，不能这样收句。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-08.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-482	N3	ホームスティをしながら	[sound:jp-grammar-quality-mcq-482_grammar.mp3]	一边...一边...	表示两个动作同时进行。	動詞ます形 + ながら	音楽を聞くながら、勉強します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-482_option_A.mp3""></audio>"	勉強しながら、昨日音楽を聞いた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-482_option_B.mp3""></audio>"	音楽を聞きながらです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-482_option_C.mp3""></audio>"	音楽を聞きながら、勉強します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-482_option_D.mp3""></audio>"	D	音楽を聞きながら、勉強します。	一边听音乐一边学习。	A. 错误：「ながら」前接ます形词干。<br>B. 错误：时态和同时关系不自然。<br>C. 错误：后项动作不完整。<br>D. 正确：「ながら」表示两个动作同时进行。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-09.png	jp_grammar quality_mcq nanami N3
JP-GRAMMAR-QUALITY-MCQ-483	N3	と詞じように勉強します	[sound:jp-grammar-quality-mcq-483_grammar.mp3]	为了能...；像...一样	可表示目的、愿望、变化目标或比喻。	接续：と詞じように勉強します。按原书条目和句中词形使用。	試験に合格する（と詞じように勉強します）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-483_option_A.mp3""></audio>"	試験に合格した（と詞じように勉強します）、家族が喜んだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-483_option_B.mp3""></audio>"	試験に合格する（と詞じように勉強します）、毎日復習している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-483_option_C.mp3""></audio>"	毎日復習している（と詞じように勉強します）、試験に合格した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-483_option_D.mp3""></audio>"	C	試験に合格する（と詞じように勉強します）、毎日復習している。	这句话用于确认“と詞じように勉強します”的用法。	A. 错误：后项缺少为目的而做的行为。<br>B. 错误：前项是已发生结果，不是目的。<br>C. 正确：と詞じように勉強します 表示目的。<br>D. 错误：顺序和语义不符合目的表达。	日语蓝宝书_N3 / 日语蓝宝书_N3__part_02-09.png	jp_grammar quality_mcq nanami N3
