#separator:tab
#html:true
#deck:JP Grammar Minna Quality MCQ Nanami
CardID	Level	GrammarPoint	GrammarAudio	MeaningCN	ExplanationCN	Connection	OptionA	OptionAAudio	OptionB	OptionBAudio	OptionC	OptionCAudio	OptionD	OptionDAudio	CorrectOption	CorrectExample	CorrectExampleCN	Rationale	Source	Tags
JP-GRAMMAR-QUALITY-MCQ-657	Minna	～ 代(酒店等的)前台	[sound:jp-grammar-quality-mcq-657_grammar.mp3]	表示「代(酒店等的)前台」这一语法形式或助词用法	用于练习「～ 代(酒店等的)前台」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ 代(酒店等的)前台。按原书条目和句中词形使用。	「代(酒店等的)前台」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-657_option_A.mp3""></audio>"	「代(酒店等的)前台」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-657_option_B.mp3""></audio>"	「代(酒店等的)前台」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-657_option_C.mp3""></audio>"	「代(酒店等的)前台」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-657_option_D.mp3""></audio>"	A	「代(酒店等的)前台」は、このカードで確認する表現です。	这句话用于确认“～ 代(酒店等的)前台”的用法。	A. 正确：源条目无法稳定解析时，只确认目标表达「代(酒店等的)前台」本身。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 错误：无法从源条目断定它只接名词。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_04-11.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-658	Minna	～ いじよ	[sound:jp-grammar-quality-mcq-658_grammar.mp3]	表示「いじよ」这一语法形式或助词用法	用于练习「～ いじよ」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ いじよ。按原书条目和句中词形使用。	「いじよ」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-658_option_A.mp3""></audio>"	「いじよ」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-658_option_B.mp3""></audio>"	「いじよ」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-658_option_C.mp3""></audio>"	「いじよ」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-658_option_D.mp3""></audio>"	B	「いじよ」は、このカードで確認する表現です。	这句话用于确认“～ いじよ”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 正确：源条目无法稳定解析时，只确认目标表达「いじよ」本身。<br>C. 错误：无法从源条目断定它只接过去形。<br>D. 错误：无法从源条目断定它只用于命令文。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_04-16.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-659	Minna	～ いカ	[sound:jp-grammar-quality-mcq-659_grammar.mp3]	表示「いカ」这一语法形式或助词用法	用于练习「～ いカ」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ いカ。按原书条目和句中词形使用。	「いカ」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-659_option_A.mp3""></audio>"	「いカ」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-659_option_B.mp3""></audio>"	「いカ」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-659_option_C.mp3""></audio>"	「いカ」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-659_option_D.mp3""></audio>"	A	「いカ」は、このカードで確認する表現です。	这句话用于确认“～ いカ”的用法。	A. 正确：源条目无法稳定解析时，只确认目标表达「いカ」本身。<br>B. 错误：无法从源条目断定它只接名词。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 错误：无法从源条目断定它只接过去形。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_04-16.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-660	Minna	～ 以上	[sound:jp-grammar-quality-mcq-660_grammar.mp3]	既然...就	表示在前项事实成立的前提下，后项是说话人认为当然的判断或义务。	接续：～ 以上。按原书条目和句中词形使用。	時間がないのに（以上）、行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-660_option_A.mp3""></audio>"	昨日時間があった（以上）、一緒に行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-660_option_B.mp3""></audio>"	時間がある（以上）、一緒に行きましょう。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-660_option_C.mp3""></audio>"	時間がある（以上）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-660_option_D.mp3""></audio>"	C	時間がある（以上）、一緒に行きましょう。	这句话用于确认“～ 以上”的用法。	A. 错误：逆接内容里再接目标表达不自然。<br>B. 错误：已发生事实不适合这种条件用法。<br>C. 正确：以上 用于提出条件。<br>D. 错误：后项缺少在条件下成立的内容。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_04-16.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-661	Minna	～ 以下	[sound:jp-grammar-quality-mcq-661_grammar.mp3]	表示「以下」这一语法形式或助词用法	用于练习「～ 以下」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ 以下。按原书条目和句中词形使用。	「以下」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-661_option_A.mp3""></audio>"	「以下」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-661_option_B.mp3""></audio>"	「以下」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-661_option_C.mp3""></audio>"	「以下」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-661_option_D.mp3""></audio>"	D	「以下」は、このカードで確認する表現です。	这句话用于确认“～ 以下”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「以下」本身。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_04-16.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-662	Minna	～ 以上、超辻	[sound:jp-grammar-quality-mcq-662_grammar.mp3]	既然...就	表示在前项事实成立的前提下，后项是说话人认为当然的判断或义务。	接续：～ 以上、超辻。按原书条目和句中词形使用。	昨日時間があった（以上、超辻）、一緒に行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-662_option_A.mp3""></audio>"	時間がある（以上、超辻）、一緒に行きましょう。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-662_option_B.mp3""></audio>"	時間がある（以上、超辻）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-662_option_C.mp3""></audio>"	時間がないのに（以上、超辻）、行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-662_option_D.mp3""></audio>"	B	時間がある（以上、超辻）、一緒に行きましょう。	这句话用于确认“～ 以上、超辻”的用法。	A. 错误：已发生事实不适合这种条件用法。<br>B. 正确：以上、超辻 用于提出条件。<br>C. 错误：后项缺少在条件下成立的内容。<br>D. 错误：逆接内容里再接目标表达不自然。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_04-16.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-663	Minna	～ 以下、低于	[sound:jp-grammar-quality-mcq-663_grammar.mp3]	表示「以下、低于」这一语法形式或助词用法	用于练习「～ 以下、低于」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ 以下、低于。按原书条目和句中词形使用。	「以下、低于」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-663_option_A.mp3""></audio>"	「以下、低于」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-663_option_B.mp3""></audio>"	「以下、低于」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-663_option_C.mp3""></audio>"	「以下、低于」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-663_option_D.mp3""></audio>"	A	「以下、低于」は、このカードで確認する表現です。	这句话用于确认“～ 以下、低于”的用法。	A. 正确：源条目无法稳定解析时，只确认目标表达「以下、低于」本身。<br>B. 错误：无法从源条目断定它只接名词。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 错误：无法从源条目断定它只接过去形。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_04-16.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-664	Minna	～ さん(別人的)叔叔、伯父、舅舅	[sound:jp-grammar-quality-mcq-664_grammar.mp3]	表示「さん(別人的)叔叔、伯父、舅舅」这一语法形式或助词用法	用于练习「～ さん(別人的)叔叔、伯父、舅舅」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ さん(別人的)叔叔、伯父、舅舅。按原书条目和句中词形使用。	「さん(別人的)叔叔、伯父、舅舅」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-664_option_A.mp3""></audio>"	「さん(別人的)叔叔、伯父、舅舅」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-664_option_B.mp3""></audio>"	「さん(別人的)叔叔、伯父、舅舅」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-664_option_C.mp3""></audio>"	「さん(別人的)叔叔、伯父、舅舅」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-664_option_D.mp3""></audio>"	B	「さん(別人的)叔叔、伯父、舅舅」は、このカードで確認する表現です。	这句话用于确认“～ さん(別人的)叔叔、伯父、舅舅”的用法。	A. 错误：无法从源条目断定它只用于命令文。<br>B. 正确：源条目无法稳定解析时，只确认目标表达「さん(別人的)叔叔、伯父、舅舅」本身。<br>C. 错误：无法从源条目断定它只接名词。<br>D. 错误：无法从源条目断定它只接过去形。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_04-20.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-665	Minna	～ すっお宅どうぞお幸せこ	[sound:jp-grammar-quality-mcq-665_grammar.mp3]	表示「すっお宅どうぞお幸せこ」这一语法形式或助词用法	用于练习「～ すっお宅どうぞお幸せこ」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ すっお宅どうぞお幸せこ。按原书条目和句中词形使用。	「すっお宅どうぞお幸せこ」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-665_option_A.mp3""></audio>"	「すっお宅どうぞお幸せこ」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-665_option_B.mp3""></audio>"	「すっお宅どうぞお幸せこ」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-665_option_C.mp3""></audio>"	「すっお宅どうぞお幸せこ」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-665_option_D.mp3""></audio>"	D	「すっお宅どうぞお幸せこ」は、このカードで確認する表現です。	这句话用于确认“～ すっお宅どうぞお幸せこ”的用法。	A. 错误：无法从源条目断定它只接过去形。<br>B. 错误：无法从源条目断定它只用于命令文。<br>C. 错误：无法从源条目断定它只接名词。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「すっお宅どうぞお幸せこ」本身。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_04-20.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-780	Minna	～ によって ※ 安藤百福	[sound:jp-grammar-quality-mcq-780_grammar.mp3]	由于；根据；通过	可表示原因、依据、手段或被动句的动作主体。	接续：～ によって ※ 安藤百福。按原书条目和句中词形使用。	大雨（によって ※ 安藤百福）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-780_option_A.mp3""></audio>"	大雨（によって ※ 安藤百福）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-780_option_B.mp3""></audio>"	試合は中止になった（によって ※ 安藤百福）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-780_option_C.mp3""></audio>"	大雨（によって ※ 安藤百福）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-780_option_D.mp3""></audio>"	A	大雨（によって ※ 安藤百福）、試合は中止になった。	这句话用于确认“～ によって ※ 安藤百福”的用法。	A. 正确：によって ※ 安藤百福 在这里连接原因和结果。<br>B. 错误：后项不是原因造成的结果，语义不成立。<br>C. 错误：原因和结果顺序倒置，不符合该用法。<br>D. 错误：后面缺少结果内容，句子结构不完整。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_05-01.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-781	Minna	～ みたいにしてください。	[sound:jp-grammar-quality-mcq-781_grammar.mp3]	请...	用于请求对方做某事。	動詞ます形 + たい	ここに名前を書いてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-781_option_A.mp3""></audio>"	ここに名前を書かないでください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-781_option_B.mp3""></audio>"	ここに名前を書いたください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-781_option_C.mp3""></audio>"	ここに名前を書くてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-781_option_D.mp3""></audio>"	A	ここに名前を書いてください。	我想去日本。	A. 正确：「てください」用于请求对方做某事。<br>B. 错误：这是“请不要写”，语义和请求写相反。<br>C. 错误：「ください」前要接动词て形，不能接た形。<br>D. 错误：五段动词「書く」的て形是「書いて」。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_05-09.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-782	Minna	～ 得好述、更	[sound:jp-grammar-quality-mcq-782_grammar.mp3]	表示「得好述、更」这一语法形式或助词用法	用于练习「～ 得好述、更」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ 得好述、更。按原书条目和句中词形使用。	「得好述、更」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-782_option_A.mp3""></audio>"	「得好述、更」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-782_option_B.mp3""></audio>"	「得好述、更」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-782_option_C.mp3""></audio>"	「得好述、更」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-782_option_D.mp3""></audio>"	D	「得好述、更」は、このカードで確認する表現です。	这句话用于确认“～ 得好述、更”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 错误：无法从源条目断定它只用于命令文。<br>C. 错误：无法从源条目断定它只接过去形。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「得好述、更」本身。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_05-09.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-783	Minna	～ 那儿半年正好、剛好	[sound:jp-grammar-quality-mcq-783_grammar.mp3]	表示「那儿半年正好、剛好」这一语法形式或助词用法	用于练习「～ 那儿半年正好、剛好」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ 那儿半年正好、剛好。按原书条目和句中词形使用。	「那儿半年正好、剛好」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-783_option_A.mp3""></audio>"	「那儿半年正好、剛好」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-783_option_B.mp3""></audio>"	「那儿半年正好、剛好」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-783_option_C.mp3""></audio>"	「那儿半年正好、剛好」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-783_option_D.mp3""></audio>"	C	「那儿半年正好、剛好」は、このカードで確認する表現です。	这句话用于确认“～ 那儿半年正好、剛好”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 错误：无法从源条目断定它只用于命令文。<br>C. 正确：源条目无法稳定解析时，只确认目标表达「那儿半年正好、剛好」本身。<br>D. 错误：无法从源条目断定它只接过去形。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_05-16.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-784	Minna	～ のところはんとし	[sound:jp-grammar-quality-mcq-784_grammar.mp3]	名词化；所属；说明	可表示所属、名词化，或替代前面提到的名词。	普通形 + の	今、宿題をしていることです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-784_option_A.mp3""></audio>"	宿題をしているためです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-784_option_B.mp3""></audio>"	今、宿題をしているところです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-784_option_C.mp3""></audio>"	今、宿題をするところでした昨日。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-784_option_D.mp3""></audio>"	C	今、宿題をしているところです。	我喜欢跑步。	A. 错误：「こと」不能自然替代动作阶段。<br>B. 错误：「ため」表示原因或目的。<br>C. 正确：「ところ」表示动作阶段或时间点。<br>D. 错误：时间和句尾不自然。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_05-16.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-785	Minna	～ の所半年たった今	[sound:jp-grammar-quality-mcq-785_grammar.mp3]	名词化；所属；说明	可表示所属、名词化，或替代前面提到的名词。	普通形 + の	走る（を）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-785_option_A.mp3""></audio>"	走る（こと）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-785_option_B.mp3""></audio>"	走る（の）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-785_option_C.mp3""></audio>"	走る（が）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-785_option_D.mp3""></audio>"	C	走る（の）が好きです。	我喜欢跑步。	A. 错误：「を」不能名词化前面的内容。<br>B. 错误：「こと」表示抽象事情，这里不能自然替代「の」。<br>C. 正确：源例句中「の」符合该语法点的接续和语义。<br>D. 错误：「が」不能名词化前面的内容。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_05-16.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-786	Minna	～ によるとうしゃ	[sound:jp-grammar-quality-mcq-786_grammar.mp3]	据...说	表示信息来源。	接续：～ によるとうしゃ。按原书条目和句中词形使用。	「によるとうしゃ」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-786_option_A.mp3""></audio>"	「によるとうしゃ」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-786_option_B.mp3""></audio>"	「によるとうしゃ」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-786_option_C.mp3""></audio>"	「によるとうしゃ」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-786_option_D.mp3""></audio>"	C	「によるとうしゃ」は、このカードで確認する表現です。	这句话用于确认“～ によるとうしゃ”的用法。	A. 错误：无法从源条目断定它只用于命令文。<br>B. 错误：无法从源条目断定它只接名词。<br>C. 正确：源条目无法稳定解析时，只确认目标表达「によるとうしゃ」本身。<br>D. 错误：无法从源条目断定它只接过去形。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_05-20.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-903	Minna	いし、ことですね。～ かん	[sound:jp-grammar-quality-mcq-903_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	彼が来る（を）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-903_option_A.mp3""></audio>"	彼が来る（ので）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-903_option_B.mp3""></audio>"	彼が来る（が）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-903_option_C.mp3""></audio>"	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-903_option_D.mp3""></audio>"	D	彼が来る（か）分かりません。	不知道他是否会来。	A. 错误：「を」不能放在从句末表示疑问。<br>B. 错误：「ので」表示原因，不表示是否。<br>C. 错误：「が」不能在这里标记疑问内容。<br>D. 正确：「か」放在从句中表示疑问或不确定。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_06-01.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-904	Minna	～ 期詞文件央是件好事儿婀。	[sound:jp-grammar-quality-mcq-904_grammar.mp3]	表示「期詞文件央是件好事儿婀」这一语法形式或助词用法	用于练习「～ 期詞文件央是件好事儿婀。」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ 期詞文件央是件好事儿婀。。按原书条目和句中词形使用。	「期詞文件央是件好事儿婀」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-904_option_A.mp3""></audio>"	「期詞文件央是件好事儿婀」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-904_option_B.mp3""></audio>"	「期詞文件央是件好事儿婀」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-904_option_C.mp3""></audio>"	「期詞文件央是件好事儿婀」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-904_option_D.mp3""></audio>"	B	「期詞文件央是件好事儿婀」は、このカードで確認する表現です。	这句话用于确认“～ 期詞文件央是件好事儿婀。”的用法。	A. 错误：无法从源条目断定它只接过去形。<br>B. 正确：源条目无法稳定解析时，只确认目标表达「期詞文件央是件好事儿婀」本身。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 错误：无法从源条目断定它只接名词。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_06-01.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-905	Minna	自分がやリたいことをやる	[sound:jp-grammar-quality-mcq-905_grammar.mp3]	想要...	表示第一人称愿望或询问第二人称愿望。	動詞ます形 + たい	日本へ行き（ため）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-905_option_A.mp3""></audio>"	日本へ行き（たい）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-905_option_B.mp3""></audio>"	日本へ行き（こと）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-905_option_C.mp3""></audio>"	日本へ行き（た）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-905_option_D.mp3""></audio>"	B	日本へ行き（たい）です。	我想去日本。	A. 错误：「ため」表示目的或原因。<br>B. 正确：源例句中「たい」符合该语法点的接续和语义。<br>C. 错误：「こと」不能直接表达愿望。<br>D. 错误：「た」表示过去，不表示愿望。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_06-04.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-906	Minna	自分のことは自分で決める	[sound:jp-grammar-quality-mcq-906_grammar.mp3]	名词化；所属；说明	可表示所属、名词化，或替代前面提到的名词。	普通形 + の	走る（が）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-906_option_A.mp3""></audio>"	走る（の）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-906_option_B.mp3""></audio>"	走る（を）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-906_option_C.mp3""></audio>"	走る（こと）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-906_option_D.mp3""></audio>"	B	走る（の）が好きです。	我喜欢跑步。	A. 错误：「が」不能名词化前面的内容。<br>B. 正确：源例句中「の」符合该语法点的接续和语义。<br>C. 错误：「を」不能名词化前面的内容。<br>D. 错误：「こと」表示抽象事情，这里不能自然替代「の」。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_06-04.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-907	Minna	I. 単詞リようします III	[sound:jp-grammar-quality-mcq-907_grammar.mp3]	表示「I. 単詞リようします III」这一语法形式或助词用法	用于练习「I. 単詞リようします III」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：I. 単詞リようします III。按原书条目和句中词形使用。	「I. 単詞リようします III」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-907_option_A.mp3""></audio>"	「I. 単詞リようします III」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-907_option_B.mp3""></audio>"	「I. 単詞リようします III」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-907_option_C.mp3""></audio>"	「I. 単詞リようします III」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-907_option_D.mp3""></audio>"	C	「I. 単詞リようします III」は、このカードで確認する表現です。	这句话用于确认“I. 単詞リようします III”的用法。	A. 错误：无法从源条目断定它只用于命令文。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 正确：源条目无法稳定解析时，只确认目标表达「I. 単詞リようします III」本身。<br>D. 错误：无法从源条目断定它只接名词。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_06-05.png	jp_grammar quality_mcq nanami Minna
