#separator:tab
#html:true
#deck:JP Grammar N2 Quality MCQ Nanami
CardID	Level	GrammarPoint	GrammarAudio	MeaningCN	ExplanationCN	Connection	OptionA	OptionAAudio	OptionB	OptionBAudio	OptionC	OptionCAudio	OptionD	OptionDAudio	CorrectOption	CorrectExample	CorrectExampleCN	Rationale	Source	Tags
JP-GRAMMAR-QUALITY-MCQ-433	N2	べきなので	[sound:jp-grammar-quality-mcq-433_grammar.mp3]	应该	表示从常识、责任或道理上应当做某事。	普通形 + の	約束は守るはずだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-433_option_A.mp3""></audio>"	約束は守らなくてもいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-433_option_B.mp3""></audio>"	約束は守るべきだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-433_option_C.mp3""></audio>"	約束は守るべきでする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-433_option_D.mp3""></audio>"	C	約束は守るべきだ。	我喜欢跑步。	A. 错误：「はずだ」表示推断，不是应该。<br>B. 错误：表示不必，语义相反。<br>C. 正确：「べきだ」表示应该。<br>D. 错误：句尾结构错误。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-01.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-434	N2	～ 得る動	[sound:jp-grammar-quality-mcq-434_grammar.mp3]	可能...	表示理论上或实际上可能发生。读作「うる」或「える」。	ます形+得る	その問題は今後も起こり（きれる）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-434_option_A.mp3""></audio>"	その問題は今後も起こり（得る動）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-434_option_B.mp3""></audio>"	その問題は今後も起こり（がちだ）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-434_option_C.mp3""></audio>"	その問題は今後も起こり（べきだ）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-434_option_D.mp3""></audio>"	B	その問題は今後も起こり（得る動）。	这句话用于确认“～ 得る動”的用法。	A. 错误：「きれる」表示完全做完，不表示可能性。<br>B. 正确：得る動 表示可能发生。<br>C. 错误：「がちだ」表示倾向，不是可能性判断。<br>D. 错误：「べきだ」表示应该，不表示可能发生。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-02.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-435	N2	～ 得ない絞常用。	[sound:jp-grammar-quality-mcq-435_grammar.mp3]	不可能...	表示没有发生的可能。读作「えない」。	接续：～ 得ない絞常用。。按原书条目和句中词形使用。	そんなことは普通あり（得ない絞常用）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-435_option_A.mp3""></audio>"	そんなことは普通あり（がちだ）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-435_option_B.mp3""></audio>"	そんなことは普通あり（べきだ）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-435_option_C.mp3""></audio>"	そんなことは普通あり（得る）。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-435_option_D.mp3""></audio>"	A	そんなことは普通あり（得ない絞常用）。	这句话用于确认“～ 得ない絞常用。”的用法。	A. 正确：得ない絞常用 表示不可能。<br>B. 错误：「がちだ」表示倾向，不表示不可能。<br>C. 错误：「べきだ」表示应该。<br>D. 错误：「得る」表示可能，和“不可能”相反。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-02.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-436	N2	～ おかげでおかげだ動/ナ形/イ形/名の	[sound:jp-grammar-quality-mcq-436_grammar.mp3]	多亏；幸亏	表示由于前项原因而得到好的结果，有时也可反讽。	名詞修飾形+おかげで/おかげだ	大雨（おかげでおかげだ動）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-436_option_A.mp3""></audio>"	大雨（おかげでおかげだ動）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-436_option_B.mp3""></audio>"	大雨（おかげでおかげだ動）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-436_option_C.mp3""></audio>"	試合は中止になった（おかげでおかげだ動）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-436_option_D.mp3""></audio>"	A	大雨（おかげでおかげだ動）、試合は中止になった。	不知道他是否会来。	A. 正确：おかげでおかげだ動 在这里连接原因和结果。<br>B. 错误：后项不是原因造成的结果，语义不成立。<br>C. 错误：后面缺少结果内容，句子结构不完整。<br>D. 错误：原因和结果顺序倒置，不符合该用法。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-03.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-437	N2	～ 恐れがある動	[sound:jp-grammar-quality-mcq-437_grammar.mp3]	有...的恐怕/可能	表示可能发生不好的事情，语气较正式。	辞書形/名の+恐れがある	値段は高い（が）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-437_option_A.mp3""></audio>"	値段は高い（ために）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-437_option_B.mp3""></audio>"	値段は高い（なら）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-437_option_C.mp3""></audio>"	値段は高い（ので）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-437_option_D.mp3""></audio>"	A	値段は高い（が）、品質はいい。	价格高，但是质量好。	A. 正确：源例句中「が」符合该语法点的接续和语义。<br>B. 错误：「ために」表示目的或原因。<br>C. 错误：「なら」表示条件。<br>D. 错误：「ので」表示原因，不表示逆接或铺垫。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-03.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-438	N2	～ 限り(は厂限りではない限り	[sound:jp-grammar-quality-mcq-438_grammar.mp3]	只要；据...范围	可表示条件范围、持续范围或根据某信息判断。	接续：～ 限り(は厂限りではない限り。按原书条目和句中词形使用。	時間がある（限り(は厂限りではない限り）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-438_option_A.mp3""></audio>"	時間がないのに（限り(は厂限りではない限り）、行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-438_option_B.mp3""></audio>"	昨日時間があった（限り(は厂限りではない限り）、一緒に行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-438_option_C.mp3""></audio>"	時間がある（限り(は厂限りではない限り）、一緒に行きましょう。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-438_option_D.mp3""></audio>"	D	時間がある（限り(は厂限りではない限り）、一緒に行きましょう。	这句话用于确认“～ 限り(は厂限りではない限り”的用法。	A. 错误：后项缺少在条件下成立的内容。<br>B. 错误：逆接内容里再接目标表达不自然。<br>C. 错误：已发生事实不适合这种条件用法。<br>D. 正确：限り(は厂限りではない限り 用于提出条件。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-04.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-439	N2	～ がたい動	[sound:jp-grammar-quality-mcq-439_grammar.mp3]	难以...	表示从心理或事实角度很难做到。	ます形+がたい	その話は信じがたい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-439_option_A.mp3""></audio>"	その話は信じにくいがたい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-439_option_B.mp3""></audio>"	その話は信じがたいでする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-439_option_C.mp3""></audio>"	その話は信じるがたい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-439_option_D.mp3""></audio>"	A	その話は信じがたい。	向各位老师商量。	A. 正确：「がたい」表示心理上难以做到。<br>B. 错误：「にくい」和「がたい」不能叠用。<br>C. 错误：句尾结构错误。<br>D. 错误：「がたい」前接ます形词干。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-06.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-440	N2	試験に落ちることは	[sound:jp-grammar-quality-mcq-440_grammar.mp3]	表示「試験に落ちることは」这一语法形式或助词用法	用于练习「試験に落ちることは」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：試験に落ちることは。按原书条目和句中词形使用。	「試験に落ちることは」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-440_option_A.mp3""></audio>"	「試験に落ちることは」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-440_option_B.mp3""></audio>"	「試験に落ちることは」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-440_option_C.mp3""></audio>"	「試験に落ちることは」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-440_option_D.mp3""></audio>"	D	「試験に落ちることは」は、このカードで確認する表現です。	这句话用于确认“試験に落ちることは”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「試験に落ちることは」本身。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-10.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-441	N2	大学に行かないことは	[sound:jp-grammar-quality-mcq-441_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	彼が来る（か）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-441_option_A.mp3""></audio>"	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-441_option_B.mp3""></audio>"	彼が来た（か）、うれしいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-441_option_C.mp3""></audio>"	彼が来る（か）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-441_option_D.mp3""></audio>"	B	彼が来る（か）分かりません。	不知道他是否会来。	A. 错误：句尾结构不完整，不能这样收句。<br>B. 正确：か 在从句中表示疑问或不确定。<br>C. 错误：这里是原因或事实感想，不是疑问内容。<br>D. 错误：后项不是认知动词，疑问从句连接不自然。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-10.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-442	N2	東大に受かることは	[sound:jp-grammar-quality-mcq-442_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-442_option_A.mp3""></audio>"	彼が来る（か）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-442_option_B.mp3""></audio>"	彼が来た（か）、うれしいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-442_option_C.mp3""></audio>"	彼が来る（か）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-442_option_D.mp3""></audio>"	A	彼が来る（か）分かりません。	不知道他是否会来。	A. 正确：か 在从句中表示疑问或不确定。<br>B. 错误：句尾结构不完整，不能这样收句。<br>C. 错误：这里是原因或事实感想，不是疑问内容。<br>D. 错误：后项不是认知动词，疑问从句连接不自然。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-10.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-443	N2	成績を気にしないことは	[sound:jp-grammar-quality-mcq-443_grammar.mp3]	表示「成績を気にしないことは」这一语法形式或助词用法	用于练习「成績を気にしないことは」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：成績を気にしないことは。按原书条目和句中词形使用。	「成績を気にしないことは」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-443_option_A.mp3""></audio>"	「成績を気にしないことは」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-443_option_B.mp3""></audio>"	「成績を気にしないことは」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-443_option_C.mp3""></audio>"	「成績を気にしないことは」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-443_option_D.mp3""></audio>"	B	「成績を気にしないことは」は、このカードで確認する表現です。	这句话用于确认“成績を気にしないことは”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 正确：源条目无法稳定解析时，只确认目标表达「成績を気にしないことは」本身。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 错误：无法从源条目断定它只接过去形。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-10.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-444	N2	かぎりではことから	[sound:jp-grammar-quality-mcq-444_grammar.mp3]	...啦...啦；听说...	口语中用于列举，或表示传闻。	名詞 / 普通形 + とか	映画を見るとかです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-444_option_A.mp3""></audio>"	週末は映画を見るとか買い物するとかして過ごします。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-444_option_B.mp3""></audio>"	週末は映画を見るために買い物するとか。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-444_option_C.mp3""></audio>"	映画を見たとか買い物したから過ごします。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-444_option_D.mp3""></audio>"	B	週末は映画を見るとか買い物するとかして過ごします。	周末看电影啦购物啦。	A. 错误：列举内容不完整。<br>B. 正确：「とか」用于列举例子。<br>C. 错误：目的关系和列举混在一起。<br>D. 错误：原因连接不自然。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-10.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-445	N2	ように)パンを冷蔵庫に入れて家を出た。	[sound:jp-grammar-quality-mcq-445_grammar.mp3]	为了能...；像...一样	可表示目的、愿望、变化目标或比喻。	接续：ように)パンを冷蔵庫に入れて家を出た。。按原书条目和句中词形使用。	試験に合格する（ように)パンを冷蔵庫に入れて家を出た）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-445_option_A.mp3""></audio>"	試験に合格した（ように)パンを冷蔵庫に入れて家を出た）、家族が喜んだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-445_option_B.mp3""></audio>"	試験に合格する（ように)パンを冷蔵庫に入れて家を出た）、毎日復習している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-445_option_C.mp3""></audio>"	毎日復習している（ように)パンを冷蔵庫に入れて家を出た）、試験に合格した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-445_option_D.mp3""></audio>"	C	試験に合格する（ように)パンを冷蔵庫に入れて家を出た）、毎日復習している。	这句话用于确认“ように)パンを冷蔵庫に入れて家を出た。”的用法。	A. 错误：后项缺少为目的而做的行为。<br>B. 错误：前项是已发生结果，不是目的。<br>C. 正确：ように)パンを冷蔵庫に入れて家を出た 表示目的。<br>D. 错误：顺序和语义不符合目的表达。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-10.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-446	N2	～ がちだ/がちの/がちな動	[sound:jp-grammar-quality-mcq-446_grammar.mp3]	容易...；常常...	表示容易出现某种倾向，多用于不好的情况。	ます形/名+がちだ/がちの/がちな	彼は約束を忘れるがちだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-446_option_A.mp3""></audio>"	彼は約束を忘れがちをする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-446_option_B.mp3""></audio>"	彼は約束を忘れにくいがちだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-446_option_C.mp3""></audio>"	彼は約束を忘れがちだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-446_option_D.mp3""></audio>"	D	彼は約束を忘れがちだ。	价格高，但是质量好。	A. 错误：「がち」前接ます形词干。<br>B. 错误：「がち」后不能这样接「をする」。<br>C. 错误：「にくい」和「がち」语义冲突。<br>D. 正确：「がち」表示容易出现某种倾向。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-13.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-447	N2	～ か荷か	[sound:jp-grammar-quality-mcq-447_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	彼が来た（か）、うれしいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-447_option_A.mp3""></audio>"	彼が来る（か）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-447_option_B.mp3""></audio>"	彼が来る（か）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-447_option_C.mp3""></audio>"	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-447_option_D.mp3""></audio>"	D	彼が来る（か）分かりません。	不知道他是否会来。	A. 错误：这里是原因或事实感想，不是疑问内容。<br>B. 错误：后项不是认知动词，疑问从句连接不自然。<br>C. 错误：句尾结构不完整，不能这样收句。<br>D. 正确：か 在从句中表示疑问或不确定。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-16.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-448	N2	～ かねる動	[sound:jp-grammar-quality-mcq-448_grammar.mp3]	难以；不能	表示由于心理、立场或情况而难以做某事，语气委婉。	ます形+かねる	そのご依頼はお引き受けしかねます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-448_option_A.mp3""></audio>"	そのご依頼はお引き受けするかねます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-448_option_B.mp3""></audio>"	喜んでお引き受けしかねます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-448_option_C.mp3""></audio>"	事故が起こりかねます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-448_option_D.mp3""></audio>"	A	そのご依頼はお引き受けしかねます。	不知道他是否会来。	A. 正确：「かねる」表示难以做、不能做的委婉说法。<br>B. 错误：「かねる」前接ます形词干。<br>C. 错误：「喜んで」和「しかねます」语义矛盾。<br>D. 错误：表示可能发生坏事应使用「かねない」。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-16.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-449	N2	知らないかのように	[sound:jp-grammar-quality-mcq-449_grammar.mp3]	好像...一样	表示实际上不是那样，但看起来像那样。	普通形 + か	彼は何も知らないかのように知っていた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-449_option_A.mp3""></audio>"	彼は何も知らないかのように話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-449_option_B.mp3""></audio>"	彼は何も知らないかのようだに話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-449_option_C.mp3""></audio>"	彼は何も知らないかのような話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-449_option_D.mp3""></audio>"	B	彼は何も知らないかのように話した。	不知道他是否会来。	A. 错误：前后语义矛盾。<br>B. 正确：「かのように」表示好像真的那样。<br>C. 错误：修饰动词要用「かのように」。<br>D. 错误：「かのような」修饰名词，不直接修饰动词。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-18.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-450	N2	知っているかのように	[sound:jp-grammar-quality-mcq-450_grammar.mp3]	好像...一样	表示实际上不是那样，但看起来像那样。	動詞て形 + いる	彼は何も知らないかのように知っていた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-450_option_A.mp3""></audio>"	彼は何も知らないかのようだに話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-450_option_B.mp3""></audio>"	彼は何も知らないかのような話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-450_option_C.mp3""></audio>"	彼は何も知らないかのように話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-450_option_D.mp3""></audio>"	D	彼は何も知らないかのように話した。	现在正在读书。	A. 错误：前后语义矛盾。<br>B. 错误：修饰动词要用「かのように」。<br>C. 错误：「かのような」修饰名词，不直接修饰动词。<br>D. 正确：「かのように」表示好像真的那样。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-18.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-451	N2	知らなかったかのように	[sound:jp-grammar-quality-mcq-451_grammar.mp3]	好像...一样	表示实际上不是那样，但看起来像那样。	普通形 + か	彼は何も知らないかのような話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-451_option_A.mp3""></audio>"	彼は何も知らないかのようだに話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-451_option_B.mp3""></audio>"	彼は何も知らないかのように知っていた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-451_option_C.mp3""></audio>"	彼は何も知らないかのように話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-451_option_D.mp3""></audio>"	D	彼は何も知らないかのように話した。	不知道他是否会来。	A. 错误：「かのような」修饰名词，不直接修饰动词。<br>B. 错误：修饰动词要用「かのように」。<br>C. 错误：前后语义矛盾。<br>D. 正确：「かのように」表示好像真的那样。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-18.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-452	N2	知るかのように)私の話を聞いていた。	[sound:jp-grammar-quality-mcq-452_grammar.mp3]	好像...一样	表示实际上不是那样，但看起来像那样。	普通形 + か	彼は何も知らないかのように話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-452_option_A.mp3""></audio>"	彼は何も知らないかのような話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-452_option_B.mp3""></audio>"	彼は何も知らないかのように知っていた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-452_option_C.mp3""></audio>"	彼は何も知らないかのようだに話した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-452_option_D.mp3""></audio>"	A	彼は何も知らないかのように話した。	不知道他是否会来。	A. 正确：「かのように」表示好像真的那样。<br>B. 错误：「かのような」修饰名词，不直接修饰动词。<br>C. 错误：前后语义矛盾。<br>D. 错误：修饰动词要用「かのように」。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-18.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-453	N2	からよかったものの	[sound:jp-grammar-quality-mcq-453_grammar.mp3]	虽然...但是	表示承认前项事实，但后项与预期不同。	普通形 + ものの	値段は高い（からよかったものの）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-453_option_A.mp3""></audio>"	値段は高い（からよかったものの）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-453_option_B.mp3""></audio>"	値段は高い（からよかったものの）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-453_option_C.mp3""></audio>"	値段は高い（からよかったものの）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-453_option_D.mp3""></audio>"	B	値段は高い（からよかったものの）、品質はいい。	虽然拿到了驾照，但还没有驾驶信心。	A. 错误：前后没有形成反差。<br>B. 正确：からよかったものの 表示前后内容转折或让步。<br>C. 错误：后项只是顺接结果，不是转折关系。<br>D. 错误：后项不完整，不能构成转折。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-19.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-454	N2	つながらない)調べてください。	[sound:jp-grammar-quality-mcq-454_grammar.mp3]	请...	用于请求对方做某事。	動詞ます形 + ながら	ここに名前を書くてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-454_option_A.mp3""></audio>"	ここに名前を書かないでください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-454_option_B.mp3""></audio>"	ここに名前を書いてください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-454_option_C.mp3""></audio>"	ここに名前を書いたください。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-454_option_D.mp3""></audio>"	C	ここに名前を書いてください。	一边听音乐一边学习。	A. 错误：五段动词「書く」的て形是「書いて」。<br>B. 错误：这是“请不要写”，语义和请求写相反。<br>C. 正确：「てください」用于请求对方做某事。<br>D. 错误：「ください」前要接动词て形，不能接た形。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-20.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-455	N2	バイトに行くつもりだ	[sound:jp-grammar-quality-mcq-455_grammar.mp3]	打算；自以为	表示计划、意图，或说话人主观认为如此。	名詞 + も	日本へ留学したつもりだが、実際に行った。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-455_option_A.mp3""></audio>"	去年、日本へ留学するつもりだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-455_option_B.mp3""></audio>"	日本へ留学するためだつもり。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-455_option_C.mp3""></audio>"	来年、日本へ留学するつもりだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-455_option_D.mp3""></audio>"	D	来年、日本へ留学するつもりだ。	我也去。	A. 错误：「つもり」表示自以为，和实际发生语义冲突。<br>B. 错误：过去时间和现在打算不合。<br>C. 错误：结构错误。<br>D. 正确：「つもりだ」表示打算。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-20.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-456	N2	先生に聞きたいことがある	[sound:jp-grammar-quality-mcq-456_grammar.mp3]	有时会；曾经	接现在形时表示有时发生；接た形时表示曾有过某经历。	動詞ます形 + たい	京都へ行ったばかりがある。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-456_option_A.mp3""></audio>"	京都へ行ったことにする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-456_option_B.mp3""></audio>"	京都へ行くことがある。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-456_option_C.mp3""></audio>"	京都へ行ったことがある。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-456_option_D.mp3""></audio>"	D	京都へ行ったことがある。	我想去日本。	A. 错误：结构错误。<br>B. 错误：「ことにする」表示决定。<br>C. 错误：表示经历时前接た形。<br>D. 正确：「ことがある」表示曾经有过某种经历。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-20.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-457	N2	風邪がちものしず	[sound:jp-grammar-quality-mcq-457_grammar.mp3]	容易...；常常...	表示容易出现某种倾向，多用于不好的情况。	名詞 + が / 普通形 + が	彼は約束を忘れがちだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-457_option_A.mp3""></audio>"	彼は約束を忘れるがちだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-457_option_B.mp3""></audio>"	彼は約束を忘れにくいがちだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-457_option_C.mp3""></audio>"	彼は約束を忘れがちをする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-457_option_D.mp3""></audio>"	A	彼は約束を忘れがちだ。	价格高，但是质量好。	A. 正确：「がち」表示容易出现某种倾向。<br>B. 错误：「がち」前接ます形词干。<br>C. 错误：「にくい」和「がち」语义冲突。<br>D. 错误：「がち」后不能这样接「をする」。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_02-20.png	jp_grammar quality_mcq nanami N2
